transaction_id,date,department,category,vendor,region,transaction_type,amount,payment_method,description
TXN159189,2026-06-23,Customer Support,Support Tools,HelpDeskPro,West,Expense,14249.64,Credit Card,Support Tools transaction for Customer Support
TXN159190,2026-06-23,Marketing,Events,EventWorks,East,Expense,1971.97,Credit Card,Events transaction for Marketing
TXN159191,2026-06-23,IT,Hardware,TechSource,North,Expense,15576.15,UPI,Hardware transaction for IT
TXN159192,2026-06-23,IT,Cloud Services,ComputeHub,West,Expense,23622.79,Direct Debit,Cloud Services transaction for IT
TXN159193,2026-06-23,Operations,Transaction Fees,Customer_A,West,Revenue,29040.43,Credit Card,Transaction Fees transaction for Operations
TXN159194,2026-06-23,Marketing,Content,MediaCraft,East,Expense,5667.01,Credit Card,Content transaction for Marketing
TXN159195,2026-06-23,IT,Service Revenue,Customer_E,South,Revenue,24500.83,Bank Transfer,Service Revenue transaction for IT
TXN159196,2026-06-23,Finance,Product Sales,Customer_B,North,Revenue,12722.14,Bank Transfer,Product Sales transaction for Finance
TXN159197,2026-06-23,Operations,Subscription,Customer_C,North,Revenue,45879.93,Bank Transfer,Subscription transaction for Operations
TXN159198,2026-06-23,Sales,Commissions,SalesPartners,South,Expense,7737.87,UPI,Commissions transaction for Sales
TXN159199,2026-06-23,IT,Software,WorkFlowPro,North,Expense,12422.59,Debit Card,Software transaction for IT
TXN159200,2026-06-23,Customer Support,Transaction Fees,Customer_E,East,Revenue,13845.0,Debit Card,Transaction Fees transaction for Customer Support
TXN159201,2026-06-23,Sales,Travel,StaySmart,South,Expense,10016.63,Credit Card,Travel transaction for Sales
TXN159202,2026-06-23,Customer Support,Software,WorkFlowPro,North,Expense,7746.81,Bank Transfer,Software transaction for Customer Support
TXN159203,2026-06-23,Operations,Transaction Fees,Customer_A,South,Revenue,11563.01,Bank Transfer,Transaction Fees transaction for Operations
TXN159204,2026-06-23,Operations,Maintenance,MaintainX,North,Expense,9391.23,Bank Transfer,Maintenance transaction for Operations
TXN159205,2026-06-23,Marketing,Events,EventWorks,South,Expense,16330.83,Debit Card,Events transaction for Marketing
TXN159206,2026-06-23,Finance,Audit,AuditPartners,West,Expense,2158.33,UPI,Audit transaction for Finance
TXN159207,2026-06-23,Sales,Transaction Fees,Customer_B,West,Revenue,26941.86,Direct Debit,Transaction Fees transaction for Sales
TXN159208,2026-06-23,IT,Cloud Services,ComputeHub,South,Expense,15043.25,Direct Debit,Cloud Services transaction for IT
TXN159209,2026-06-23,Sales,Service Revenue,Customer_C,North,Revenue,58672.91,UPI,Service Revenue transaction for Sales
TXN159210,2026-06-23,Operations,Maintenance,MaintainX,North,Expense,11776.07,Debit Card,Maintenance transaction for Operations
TXN159211,2026-06-23,Operations,Supplies,OfficeMart,East,Expense,11528.9,Bank Transfer,Supplies transaction for Operations
TXN159212,2026-06-23,IT,Hardware,DevicePro,South,Expense,7853.47,Credit Card,Hardware transaction for IT
TXN159213,2026-06-23,IT,Software,SoftCore,East,Expense,20259.56,Debit Card,Software transaction for IT
TXN159214,2026-06-23,IT,Cloud Services,CloudSuite,East,Expense,13409.36,Credit Card,Cloud Services transaction for IT
TXN159215,2026-06-23,Marketing,Subscription,Customer_B,East,Revenue,18538.77,Debit Card,Subscription transaction for Marketing
TXN159216,2026-06-23,Customer Support,Service Revenue,Customer_B,East,Revenue,11572.4,Direct Debit,Service Revenue transaction for Customer Support
TXN159217,2026-06-23,Marketing,Advertising,MarketBoost,West,Expense,65460.52,Bank Transfer,Advertising transaction for Marketing
TXN159218,2026-06-23,Finance,Audit,AuditPartners,South,Expense,954.65,Bank Transfer,Audit transaction for Finance
TXN159219,2026-06-23,HR,Benefits,BenefitHub,West,Expense,6004.58,Bank Transfer,Benefits transaction for HR
TXN159220,2026-06-23,Marketing,Events,ExpoHub,North,Expense,27134.81,Bank Transfer,Events transaction for Marketing
TXN159221,2026-06-23,IT,Service Revenue,Customer_E,East,Revenue,39203.65,Bank Transfer,Service Revenue transaction for IT
TXN159222,2026-06-23,Finance,Software,SoftCore,East,Expense,9481.56,Bank Transfer,Software transaction for Finance
TXN159223,2026-06-23,HR,Subscription,Customer_B,North,Revenue,16386.72,Bank Transfer,Subscription transaction for HR
TXN159224,2026-06-23,Customer Support,Transaction Fees,Customer_D,East,Revenue,11061.25,Debit Card,Transaction Fees transaction for Customer Support
TXN159225,2026-06-23,HR,Recruitment,HireFast,South,Expense,13378.3,UPI,Recruitment transaction for HR
TXN159226,2026-06-23,Customer Support,Support Tools,HelpDeskPro,North,Expense,18991.0,Credit Card,Support Tools transaction for Customer Support
TXN159227,2026-06-23,Operations,Logistics,ShipNow,East,Expense,16995.6,Bank Transfer,Logistics transaction for Operations
TXN159228,2026-06-23,Operations,Subscription,Customer_B,North,Revenue,76025.04,Credit Card,Subscription transaction for Operations
TXN159229,2026-06-23,Sales,Software,DataDesk,West,Expense,9717.41,Credit Card,Software transaction for Sales
TXN159230,2026-06-23,HR,Transaction Fees,Customer_B,East,Revenue,12508.34,Debit Card,Transaction Fees transaction for HR
TXN159231,2026-06-23,Sales,Client Entertainment,EventWorks,North,Expense,7885.71,UPI,Client Entertainment transaction for Sales
TXN159232,2026-06-23,Operations,Maintenance,MaintainX,East,Expense,15356.17,Bank Transfer,Maintenance transaction for Operations
TXN159233,2026-06-23,Finance,Professional Services,AdvisoryHub,South,Expense,4747.2,Debit Card,Professional Services transaction for Finance
TXN159234,2026-06-23,Operations,Utilities,WaterWorks,South,Expense,13585.09,Debit Card,Utilities transaction for Operations
TXN159235,2026-06-23,Marketing,Transaction Fees,Customer_B,South,Revenue,17590.88,Bank Transfer,Transaction Fees transaction for Marketing
TXN159236,2026-06-23,Operations,Maintenance,MaintainX,East,Expense,8830.56,Direct Debit,Maintenance transaction for Operations
TXN159237,2026-06-23,Finance,Professional Services,AdvisoryHub,West,Expense,8186.46,Bank Transfer,Professional Services transaction for Finance
TXN159238,2026-06-23,Marketing,Subscription,Customer_C,East,Revenue,16142.36,Bank Transfer,Subscription transaction for Marketing
TXN159239,2026-06-23,IT,Cloud Services,CloudSuite,East,Expense,9582.98,Direct Debit,Cloud Services transaction for IT
TXN159240,2026-06-23,Marketing,Subscription,Customer_E,South,Revenue,22227.16,Credit Card,Subscription transaction for Marketing
TXN159241,2026-06-23,Customer Support,Software,SoftCore,West,Expense,4078.41,Credit Card,Software transaction for Customer Support
TXN159242,2026-06-23,Sales,Client Entertainment,DinePro,South,Expense,23084.93,Credit Card,Client Entertainment transaction for Sales
TXN159243,2026-06-23,Operations,Transaction Fees,Customer_B,South,Revenue,5722.17,Direct Debit,Transaction Fees transaction for Operations
TXN159244,2026-06-23,IT,Subscription,Customer_B,East,Revenue,23517.39,Debit Card,Subscription transaction for IT
TXN159245,2026-06-23,Marketing,Subscription,Customer_D,South,Revenue,13160.02,Direct Debit,Subscription transaction for Marketing
TXN159246,2026-06-23,Finance,Audit,AuditPartners,North,Expense,4149.05,Bank Transfer,Audit transaction for Finance
TXN159247,2026-06-23,Finance,Professional Services,ConsultPro,West,Expense,3853.99,UPI,Professional Services transaction for Finance
TXN159248,2026-06-23,Customer Support,Product Sales,Customer_B,North,Revenue,21884.69,Bank Transfer,Product Sales transaction for Customer Support
TXN159249,2026-06-23,Operations,Logistics,ShipNow,South,Expense,22323.21,UPI,Logistics transaction for Operations
TXN159250,2026-06-23,Operations,Maintenance,MaintainX,North,Expense,28834.21,Bank Transfer,Maintenance transaction for Operations
TXN159251,2026-06-23,Marketing,Service Revenue,Customer_C,East,Revenue,30729.33,Bank Transfer,Service Revenue transaction for Marketing
TXN159252,2026-06-23,HR,Recruitment,HireFast,South,Expense,4134.08,Bank Transfer,Recruitment transaction for HR
TXN159253,2026-06-23,Marketing,Content,MediaCraft,South,Expense,18526.29,Debit Card,Content transaction for Marketing
TXN159254,2026-06-23,Marketing,Software,CloudSuite,North,Expense,6586.99,Credit Card,Software transaction for Marketing
TXN159255,2026-06-23,Customer Support,Software,SoftCore,North,Expense,3550.98,Bank Transfer,Software transaction for Customer Support
TXN159256,2026-06-23,IT,Cloud Services,CloudSuite,South,Expense,25739.51,Bank Transfer,Cloud Services transaction for IT
TXN159257,2026-06-23,Sales,Client Entertainment,DinePro,North,Expense,14775.97,Credit Card,Client Entertainment transaction for Sales
TXN159258,2026-06-23,Operations,Utilities,WaterWorks,North,Expense,19674.79,Direct Debit,Utilities transaction for Operations
TXN159259,2026-06-23,Sales,Product Sales,Customer_A,South,Revenue,31739.3,Bank Transfer,Product Sales transaction for Sales
TXN159260,2026-06-23,IT,Software,DataDesk,North,Expense,16762.77,Credit Card,Software transaction for IT
TXN159261,2026-06-23,Finance,Subscription,Customer_C,West,Revenue,40614.78,UPI,Subscription transaction for Finance
TXN159262,2026-06-23,Finance,Audit,AuditPartners,West,Expense,3584.61,UPI,Audit transaction for Finance
TXN159263,2026-06-23,Operations,Supplies,SupplyHub,South,Expense,5839.73,Direct Debit,Supplies transaction for Operations
TXN159264,2026-06-23,Finance,Audit,AuditPartners,South,Expense,6703.7,Debit Card,Audit transaction for Finance
TXN159265,2026-06-23,IT,Software,DataDesk,South,Expense,11967.47,Credit Card,Software transaction for IT
TXN159266,2026-06-23,Marketing,Transaction Fees,Customer_D,East,Revenue,12155.16,Direct Debit,Transaction Fees transaction for Marketing
TXN159267,2026-06-23,Customer Support,Transaction Fees,Customer_D,South,Revenue,11380.03,Credit Card,Transaction Fees transaction for Customer Support
TXN159268,2026-06-23,HR,Benefits,PeopleCare,South,Expense,4375.02,UPI,Benefits transaction for HR
TXN159269,2026-06-23,Sales,Commissions,SalesPartners,West,Expense,15236.01,Bank Transfer,Commissions transaction for Sales
TXN159270,2026-06-23,IT,Cybersecurity,SecureNet,North,Expense,18095.94,Credit Card,Cybersecurity transaction for IT
TXN159271,2026-06-23,Finance,Subscription,Customer_A,East,Revenue,20034.24,Credit Card,Subscription transaction for Finance
TXN159272,2026-06-23,Marketing,Subscription,Customer_D,North,Revenue,17834.7,Direct Debit,Subscription transaction for Marketing
TXN159273,2026-06-23,Marketing,Events,EventWorks,East,Expense,5006.64,Credit Card,Events transaction for Marketing
TXN159274,2026-06-23,IT,Service Revenue,Customer_B,North,Revenue,20904.84,Credit Card,Service Revenue transaction for IT
TXN159275,2026-06-23,Marketing,Content,MediaCraft,North,Expense,11407.75,Direct Debit,Content transaction for Marketing
TXN159276,2026-06-24,IT,Hardware,TechSource,North,Expense,14992.16,Credit Card,Hardware transaction for IT
TXN159277,2026-06-24,Sales,Software,SoftCore,North,Expense,6259.3,Debit Card,Software transaction for Sales
TXN159278,2026-06-24,Marketing,Software,SoftCore,South,Expense,22264.32,UPI,Software transaction for Marketing
TXN159279,2026-06-24,Operations,Product Sales,Customer_A,South,Revenue,6595.6,Bank Transfer,Product Sales transaction for Operations
TXN159280,2026-06-24,Operations,Logistics,FastFreight,South,Expense,32794.23,Debit Card,Logistics transaction for Operations
TXN159281,2026-06-24,Customer Support,Support Tools,HelpDeskPro,South,Expense,6880.09,UPI,Support Tools transaction for Customer Support
TXN159282,2026-06-24,Finance,Product Sales,Customer_D,North,Revenue,11063.6,Bank Transfer,Product Sales transaction for Finance
TXN159283,2026-06-24,Customer Support,Service Revenue,Customer_C,South,Revenue,9162.74,Credit Card,Service Revenue transaction for Customer Support
TXN159284,2026-06-24,Operations,Product Sales,Customer_E,North,Revenue,17038.45,Debit Card,Product Sales transaction for Operations
TXN159285,2026-06-24,HR,Software,WorkFlowPro,South,Expense,9106.2,UPI,Software transaction for HR
TXN159286,2026-06-24,Sales,Travel,FlyBiz,West,Expense,12038.29,UPI,Travel transaction for Sales
TXN159287,2026-06-24,IT,Cloud Services,DataCloud,South,Expense,15817.44,Bank Transfer,Cloud Services transaction for IT
TXN159288,2026-06-24,HR,Service Revenue,Customer_D,North,Revenue,30853.07,Credit Card,Service Revenue transaction for HR
TXN159289,2026-06-24,Sales,Product Sales,Customer_E,North,Revenue,38262.5,Bank Transfer,Product Sales transaction for Sales
TXN159290,2026-06-24,Marketing,Service Revenue,Customer_E,South,Revenue,4529.55,UPI,Service Revenue transaction for Marketing
TXN159291,2026-06-24,Marketing,Advertising,AdSphere,East,Expense,6232.43,Bank Transfer,Advertising transaction for Marketing
TXN159292,2026-06-24,Customer Support,Software,SoftCore,South,Expense,8466.87,Debit Card,Software transaction for Customer Support
TXN159293,2026-06-24,IT,Software,DataDesk,East,Expense,7101.59,Bank Transfer,Software transaction for IT
TXN159294,2026-06-24,Marketing,Subscription,Customer_E,North,Revenue,19452.06,Direct Debit,Subscription transaction for Marketing
TXN159295,2026-06-24,Sales,Software,CloudSuite,East,Expense,9495.78,Bank Transfer,Software transaction for Sales
TXN159296,2026-06-24,Finance,Service Revenue,Customer_B,North,Revenue,23427.38,Credit Card,Service Revenue transaction for Finance
TXN159297,2026-06-24,Sales,Subscription,Customer_B,South,Revenue,13693.46,Bank Transfer,Subscription transaction for Sales
TXN159298,2026-06-24,Operations,Maintenance,FixPro,South,Expense,12311.36,Bank Transfer,Maintenance transaction for Operations
TXN159299,2026-06-24,Marketing,Transaction Fees,Customer_D,East,Revenue,8061.22,Credit Card,Transaction Fees transaction for Marketing
TXN159300,2026-06-24,Sales,Travel,FlyBiz,South,Expense,10415.21,Bank Transfer,Travel transaction for Sales
TXN159301,2026-06-24,Sales,Commissions,SalesPartners,South,Expense,5841.53,Direct Debit,Commissions transaction for Sales
TXN159302,2026-06-24,HR,Product Sales,Customer_C,West,Revenue,19592.79,Bank Transfer,Product Sales transaction for HR
TXN159303,2026-06-24,Customer Support,Product Sales,Customer_D,North,Revenue,20454.3,Credit Card,Product Sales transaction for Customer Support
TXN159304,2026-06-24,Operations,Utilities,WaterWorks,East,Expense,9372.65,Credit Card,Utilities transaction for Operations
TXN159305,2026-06-24,Operations,Transaction Fees,Customer_D,West,Revenue,19191.45,Credit Card,Transaction Fees transaction for Operations
TXN159306,2026-06-24,Marketing,Transaction Fees,Customer_B,South,Revenue,19409.54,Credit Card,Transaction Fees transaction for Marketing
TXN159307,2026-06-24,Customer Support,Training,LearnPro,North,Expense,2933.6,Debit Card,Training transaction for Customer Support
TXN159308,2026-06-24,Sales,Service Revenue,Customer_B,East,Revenue,20214.33,Debit Card,Service Revenue transaction for Sales
TXN159309,2026-06-24,Finance,Service Revenue,Customer_D,South,Revenue,14752.06,Bank Transfer,Service Revenue transaction for Finance
TXN159310,2026-06-24,Sales,Transaction Fees,Customer_A,North,Revenue,21989.43,Bank Transfer,Transaction Fees transaction for Sales
TXN159311,2026-06-24,Operations,Supplies,OfficeMart,South,Expense,9820.9,Bank Transfer,Supplies transaction for Operations
TXN159312,2026-06-24,Customer Support,Outsourcing,ServiceDesk,West,Expense,28478.13,Credit Card,Outsourcing transaction for Customer Support
TXN159313,2026-06-24,Customer Support,Service Revenue,Customer_D,West,Revenue,25550.53,Credit Card,Service Revenue transaction for Customer Support
TXN159314,2026-06-24,Marketing,Software,SoftCore,South,Expense,8105.64,UPI,Software transaction for Marketing
TXN159315,2026-06-24,Finance,Software,DataDesk,West,Expense,4334.57,UPI,Software transaction for Finance
TXN159316,2026-06-24,Marketing,Product Sales,Customer_A,East,Revenue,9753.8,UPI,Product Sales transaction for Marketing
TXN159317,2026-06-24,IT,Cybersecurity,CyberGuard,North,Expense,23641.26,Bank Transfer,Cybersecurity transaction for IT
TXN159318,2026-06-24,Operations,Utilities,WaterWorks,South,Expense,24772.4,Direct Debit,Utilities transaction for Operations
